trace_id,event_id,org:group,resource country,organization country,resource,organization involved,org:role,impact,product,timestamp,activity
1-347461373,0,Org line A2,Sweden,se,Daniel,M3 2nd,A2_3,Major,PROD655,2010-01-21 15:42:26+00:00,Accepted_In Progress
1-347461373,1,Org line A2,Sweden,se,Daniel,M3 2nd,A2_3,Major,PROD655,2012-04-11 14:38:17+00:00,Accepted_In Progress
1-347461373,2,Org line A2,Sweden,se,Daniel,M3 2nd,A2_3,Major,PROD655,2012-04-11 14:39:02+00:00,Completed_Closed
1-347923966,0,Org line A2,Sweden,se,Roger,G357 2nd,A2_2,Medium,PROD46,2010-01-25 08:19:08+00:00,Accepted_In Progress
1-347923966,1,Org line A2,Sweden,se,Roger,G357 2nd,A2_2,Medium,PROD46,2010-02-08 10:41:12+00:00,Accepted_Assigned
1-347923966,2,Org line A2,Sweden,se,Roger,G357 2nd,A2_2,Medium,PROD46,2010-03-03 14:54:09+00:00,Accepted_In Progress
1-347923966,3,Org line A2,POLAND,se,Barbara,G357 2nd,A2_2,Medium,PROD46,2010-03-03 14:54:25+00:00,Accepted_Assigned
1-347923966,4,Org line A2,POLAND,se,Barbara,G357 2nd,A2_2,Medium,PROD46,2012-03-28 12:39:46+00:00,Accepted_In Progress
1-347923966,5,Org line A2,POLAND,se,Barbara,G357 2nd,A2_2,Medium,PROD46,2012-03-28 12:39:49+00:00,Completed_Closed
1-347924629,0,Org line A2,Sweden,se,Ann,G349 3rd,A2_3,Low,PROD40,2010-01-25 06:44:36+00:00,Accepted_In Progress
1-347924629,1,Org line A2,Sweden,se,Ann,G349 3rd,A2_3,Low,PROD40,2011-12-16 09:26:27+00:00,Accepted_Assigned
1-347924629,2,Org line A2,Sweden,se,Ann,G349 3rd,A2_3,Low,PROD40,2012-03-30 11:09:18+00:00,Accepted_Wait
1-347924629,3,Org line A2,Sweden,se,Ann,G349 3rd,A2_3,Low,PROD40,2012-03-30 11:24:18+00:00,Completed_Closed
1-349857482,0,Org line A2,Sweden,se,Anders,G341 3rd,A2_2,Medium,PROD246,2010-01-27 12:58:09+00:00,Accepted_In Progress
1-349857482,1,Org line A2,Sweden,se,Anders,G341 3rd,A2_2,Medium,PROD246,2012-02-29 11:20:13+00:00,Completed_Closed
1-351187625,0,Org line A2,Sweden,se,Daniel,M3 2nd,A2_3,Major,PROD655,2010-02-02 14:50:20+00:00,Accepted_In Progress
1-351187625,1,Org line A2,Sweden,se,Daniel,M3 2nd,A2_3,Major,PROD655,2012-04-11 14:39:33+00:00,Accepted_In Progress
1-351187625,2,Org line A2,Sweden,se,Daniel,M3 2nd,A2_3,Major,PROD655,2012-04-11 14:40:09+00:00,Completed_Closed
1-351314317,0,Org line A2,POLAND,us,Ewa,G21 2nd,A2_2,Medium,PROD98,2010-02-03 08:34:32+00:00,Accepted_In Progress
1-351314317,1,Org line A2,POLAND,us,Ewa,G21 2nd,A2_2,Medium,PROD98,2010-02-03 08:45:18+00:00,Queued_Awaiting Assignment
1-351314317,2,Org line A2,POLAND,us,Ewa,G21 2nd,A2_2,Medium,PROD98,2010-02-03 09:40:51+00:00,Accepted_In Progress
1-351314317,3,Org line A2,POLAND,us,Ewa,G21 2nd,A2_2,Medium,PROD98,2010-02-03 09:40:58+00:00,Accepted_Assigned
1-351314317,4,Org line A2,POLAND,us,Ewa,G21 2nd,A2_2,Medium,PROD98,2011-12-20 21:25:19+00:00,Accepted_In Progress
1-351314317,5,Org line A2,POLAND,us,Ewa,G21 2nd,A2_2,Medium,PROD98,2012-01-03 12:13:02+00:00,Completed_Closed
1-351869391,0,Org line A2,China,cn,Carrie,G4 2nd,A2_2,Medium,PROD753,2010-02-05 09:00:12+00:00,Accepted_In Progress
1-351869391,1,Org line A2,China,cn,Carrie,G4 2nd,A2_2,Medium,PROD753,2012-02-23 13:34:50+00:00,Accepted_In Progress
1-351869391,2,Org line A2,China,cn,Carrie,G4 2nd,A2_2,Medium,PROD753,2012-02-23 13:37:00+00:00,Completed_Closed
1-353818791,0,Org line C,Sweden,se,Martin,G292 3rd,C_3,Low,PROD815,2010-02-12 13:00:54+00:00,Queued_Awaiting Assignment
1-353818791,1,Org line C,Sweden,se,Martin,G292 3rd,C_3,Low,PROD815,2010-02-12 13:01:08+00:00,Accepted_In Progress
1-353818791,2,Org line C,Sweden,se,Martin,G292 3rd,C_3,Low,PROD815,2010-10-28 17:15:39+00:00,Queued_Awaiting Assignment
1-353818791,3,Org line C,Sweden,se,Björn,G292 3rd,C_3,Low,PROD815,2010-10-29 15:11:03+00:00,Accepted_In Progress
1-353818791,4,Org line C,Sweden,se,Björn,G292 3rd,C_3,Low,PROD815,2012-04-04 13:41:41+00:00,Completed_Closed
1-354039443,0,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD98,2010-02-15 06:41:51+00:00,Accepted_In Progress
1-354039443,1,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD98,2010-02-15 06:48:52+00:00,Accepted_In Progress
1-354039443,2,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD98,2010-02-15 11:10:30+00:00,Accepted_Assigned
1-354039443,3,Org line G3,POLAND,us,Ewa,G199 3rd,,Medium,PROD98,2011-12-28 14:05:47+00:00,Accepted_In Progress
1-354039443,4,Org line G3,POLAND,us,Ewa,G199 3rd,,Medium,PROD98,2012-01-30 11:29:51+00:00,Completed_Closed
1-354090772,0,Org line F,Sweden,se,Roger,G207 2nd,,Medium,PROD48,2010-02-15 08:33:11+00:00,Accepted_In Progress
1-354090772,1,Org line F,Sweden,se,Roger,G207 2nd,,Medium,PROD48,2010-02-15 08:34:41+00:00,Accepted_Wait
1-354090772,2,Org line F,Sweden,se,Roger,G207 2nd,,Medium,PROD48,2010-03-02 12:59:28+00:00,Accepted_In Progress
1-354090772,3,Org line A2,Sweden,se,Henrik,G357 2nd,A2_2,Medium,PROD48,2010-03-02 13:01:04+00:00,Queued_Awaiting Assignment
1-354090772,4,Org line A2,Sweden,se,Henrik,G357 2nd,A2_2,Medium,PROD48,2010-03-02 13:07:11+00:00,Accepted_In Progress
1-354090772,5,Org line A2,POLAND,se,Ewa,G357 2nd,A2_2,Medium,PROD48,2010-03-02 13:07:48+00:00,Accepted_Assigned
1-354090772,6,Org line A2,POLAND,se,Ewa,G357 2nd,A2_2,Medium,PROD48,2010-03-02 13:11:18+00:00,Accepted_Wait
1-354090772,7,Org line A2,POLAND,se,Katarzyna,G357 2nd,A2_2,Medium,PROD48,2011-04-11 06:48:47+00:00,Accepted_Assigned
1-354090772,8,Org line A2,POLAND,se,Damian,G357 2nd,A2_2,Medium,PROD48,2011-04-11 07:08:44+00:00,Accepted_Assigned
1-354090772,9,Org line A2,POLAND,se,Damian,G357 2nd,A2_2,Medium,PROD48,2011-11-23 10:55:49+00:00,Accepted_Wait
1-354090772,10,Org line A2,POLAND,se,Damian,G357 2nd,A2_2,Medium,PROD48,2012-01-19 07:56:20+00:00,Completed_Closed
1-354350908,0,Org line A2,Sweden,cn,Tomas,M1 2nd,A2_2,Medium,PROD753,2010-02-16 10:03:41+00:00,Accepted_Wait
1-354350908,1,Org line A2,Sweden,cn,Tomas,M1 2nd,A2_2,Medium,PROD753,2011-09-01 22:16:31+00:00,Accepted_In Progress
1-354350908,2,Org line A2,China,cn,Carrie,M1 2nd,A2_2,Medium,PROD753,2012-01-20 07:40:03+00:00,Accepted_In Progress
1-354350908,3,Org line A2,China,cn,Carrie,M1 2nd,A2_2,Medium,PROD753,2012-01-20 07:40:20+00:00,Completed_Closed
1-354376900,0,Org line A2,Sweden,cn,Tomas,M1 2nd,A2_2,Medium,PROD753,2010-02-16 10:04:37+00:00,Accepted_Wait
1-354376900,1,Org line A2,Sweden,cn,Tomas,M1 2nd,A2_2,Medium,PROD753,2011-09-01 22:16:15+00:00,Accepted_In Progress
1-354376900,2,Org line A2,China,cn,Carrie,M1 2nd,A2_2,Medium,PROD753,2012-02-01 09:16:03+00:00,Accepted_In Progress
1-354376900,3,Org line A2,China,cn,Carrie,M1 2nd,A2_2,Medium,PROD753,2012-02-01 09:16:53+00:00,Completed_Closed
1-356055231,0,Org line A2,Sweden,se,Henrik,G357 2nd,A2_2,Medium,PROD46,2010-02-23 12:10:59+00:00,Accepted_In Progress
1-356055231,1,Org line A2,Sweden,se,Henrik,G357 2nd,A2_2,Medium,PROD46,2010-02-23 12:13:19+00:00,Accepted_Wait
1-356055231,2,Org line A2,Sweden,se,Henrik,G357 2nd,A2_2,Medium,PROD46,2010-03-02 12:44:01+00:00,Queued_Awaiting Assignment
1-356055231,3,Org line A2,POLAND,se,Katarzyna,G357 2nd,A2_2,Medium,PROD46,2010-03-02 12:46:47+00:00,Accepted_In Progress
1-356055231,4,Org line A2,POLAND,se,Katarzyna,G357 2nd,A2_2,Medium,PROD46,2010-03-02 12:46:58+00:00,Accepted_Wait
1-356055231,5,Org line A2,POLAND,se,Damian,G357 2nd,A2_2,Medium,PROD46,2011-11-28 07:20:33+00:00,Accepted_Assigned
1-356055231,6,Org line A2,POLAND,se,Damian,G357 2nd,A2_2,Medium,PROD46,2011-11-28 07:20:57+00:00,Accepted_Wait
1-356055231,7,Org line A2,POLAND,se,Damian,G357 2nd,A2_2,Medium,PROD46,2012-01-19 07:59:01+00:00,Completed_Closed
1-356879617,0,Org line G3,USA,us,Carolyn,G199 3rd,,Low,PROD96,2010-02-26 12:39:44+00:00,Accepted_In Progress
1-356879617,1,Org line G3,USA,us,Carolyn,G199 3rd,,Low,PROD96,2010-02-26 12:45:58+00:00,Queued_Awaiting Assignment
1-356879617,2,Org line A2,Sweden,us,Naga,G21 2nd,A2_2,Low,PROD96,2010-02-26 17:04:51+00:00,Accepted_In Progress
1-356879617,3,Org line A2,Sweden,us,Naga,G21 2nd,A2_2,Low,PROD96,2010-02-26 17:08:30+00:00,Accepted_In Progress
1-356879617,4,Org line A2,Sweden,us,Naga,G21 2nd,A2_2,Low,PROD96,2010-02-26 17:09:05+00:00,Accepted_In Progress
1-356879617,5,Org line A2,Sweden,us,Naga,G21 2nd,A2_2,Low,PROD96,2010-02-26 17:09:42+00:00,Accepted_In Progress
1-356879617,6,Org line G3,Sweden,us,Naga,G199 3rd,,Low,PROD96,2010-02-26 17:11:57+00:00,Accepted_In Progress
1-356879617,7,Org line G3,USA,us,Carolyn,G199 3rd,,Low,PROD96,2010-02-26 17:12:06+00:00,Accepted_Assigned
1-356879617,8,Org line G3,POLAND,us,Ewa,G199 3rd,,Low,PROD96,2012-01-19 09:01:46+00:00,Accepted_In Progress
1-356879617,9,Org line G3,POLAND,us,Ewa,G199 3rd,,Low,PROD96,2012-01-19 09:02:07+00:00,Completed_Closed
1-357087417,0,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD98,2010-03-01 05:54:12+00:00,Accepted_In Progress
1-357087417,1,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD98,2010-03-01 06:04:33+00:00,Queued_Awaiting Assignment
1-357087417,2,Org line G3,Sweden,us,Naga,G199 3rd,,Medium,PROD98,2010-03-01 10:53:51+00:00,Accepted_In Progress
1-357087417,3,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD98,2010-03-01 11:00:54+00:00,Accepted_Assigned
1-357087417,4,Org line G3,POLAND,us,Ewa,G199 3rd,,Medium,PROD98,2011-12-28 15:01:17+00:00,Accepted_In Progress
1-357087417,5,Org line G3,POLAND,us,Ewa,G199 3rd,,Medium,PROD98,2012-01-30 11:30:21+00:00,Completed_Closed
1-357610411,0,Org line G4,Sweden,se,Reine,S28 2nd,,Low,PROD633,2010-03-02 10:41:18+00:00,Accepted_In Progress
1-357610411,1,Org line G4,Sweden,se,Reine,S28 2nd,,Low,PROD633,2010-09-19 07:21:17+00:00,Accepted_Wait
1-357610411,2,Org line G4,Sweden,se,Reine,S28 2nd,,Low,PROD633,2012-02-01 15:42:48+00:00,Completed_Closed
1-358038911,0,Org line G4,Sweden,se,Daniel,S30 2nd,,Medium,PROD410,2010-03-03 18:25:03+00:00,Accepted_In Progress
1-358038911,1,Org line G4,Sweden,se,Daniel,S30 2nd,,Medium,PROD410,2010-03-11 14:44:02+00:00,Unmatched_Unmatched
1-358038911,2,Org line G4,Sweden,se,Daniel,S30 2nd,,Medium,PROD410,2010-08-16 09:54:31+00:00,Accepted_In Progress
1-358038911,3,Org line G4,Sweden,se,Daniel,S30 2nd,,Medium,PROD410,2010-08-16 10:13:10+00:00,Accepted_Wait
1-358038911,4,Org line G4,Sweden,se,Helene,S30 2nd,,Medium,PROD410,2012-01-17 06:59:31+00:00,Accepted_In Progress
1-358038911,5,Org line G4,Sweden,se,Helene,S30 2nd,,Medium,PROD410,2012-01-17 06:59:59+00:00,Completed_Closed
1-358776870,0,Org line A2,POLAND,se,Katarzyna,G357 2nd,A2_2,Medium,PROD740,2010-03-08 08:17:56+00:00,Accepted_In Progress
1-358776870,1,Org line A2,POLAND,se,Katarzyna,G357 2nd,A2_2,Medium,PROD740,2010-03-08 08:19:32+00:00,Accepted_Wait
1-358776870,2,Org line A2,POLAND,se,Katarzyna,G357 2nd,A2_2,Medium,PROD740,2012-03-30 08:59:03+00:00,Completed_Closed
1-359215498,0,Org line A2,POLAND,se,Damian,G357 2nd,A2_2,Medium,PROD47,2010-03-09 10:28:51+00:00,Accepted_In Progress
1-359215498,1,Org line A2,POLAND,se,Damian,G357 2nd,A2_2,Medium,PROD47,2011-04-11 07:09:41+00:00,Accepted_Assigned
1-359215498,2,Org line A2,POLAND,se,Katarzyna,G357 2nd,A2_2,Medium,PROD47,2011-04-11 07:11:23+00:00,Accepted_Assigned
1-359215498,3,Org line A2,POLAND,se,Katarzyna,G357 2nd,A2_2,Medium,PROD47,2011-11-28 07:21:08+00:00,Accepted_Wait
1-359215498,4,Org line A2,POLAND,se,Katarzyna,G357 2nd,A2_2,Medium,PROD47,2012-03-30 09:01:23+00:00,Completed_Closed
1-359781492,0,Org line V2,Sweden,se,Eva,T2 2nd,,Medium,PROD451,2010-03-11 09:02:02+00:00,Accepted_In Progress
1-359781492,1,Org line V2,Sweden,se,Eva,T2 2nd,,Medium,PROD451,2012-03-15 13:27:03+00:00,Completed_Closed
1-359841262,0,Org line A2,Sweden,cn,Tomas,M1 2nd,A2_2,High,PROD753,2010-03-11 13:06:34+00:00,Accepted_In Progress
1-359841262,1,Org line A2,Sweden,cn,Tomas,M1 2nd,A2_2,High,PROD753,2010-03-11 13:10:10+00:00,Accepted_In Progress
1-359841262,2,Org line A2,Sweden,cn,Tomas,M1 2nd,A2_2,High,PROD753,2010-03-11 13:12:19+00:00,Queued_Awaiting Assignment
1-359841262,3,Org line A2,POLAND,cn,Pawel,G4 2nd,A2_2,High,PROD753,2010-03-11 13:12:35+00:00,Accepted_In Progress
1-359841262,4,Org line A2,Sweden,cn,Tomas,M1 2nd,A2_2,High,PROD753,2010-03-11 13:12:46+00:00,Queued_Awaiting Assignment
1-359841262,5,Org line A2,POLAND,cn,Pawel,M1 2nd,A2_2,High,PROD753,2010-03-11 13:13:02+00:00,Accepted_In Progress
1-359841262,6,Org line A2,Sweden,cn,Tomas,M1 2nd,A2_2,High,PROD753,2010-07-20 07:25:18+00:00,Accepted_Assigned
1-359841262,7,Org line A2,Sweden,cn,Tomas,M1 2nd,A2_2,High,PROD753,2011-09-05 07:28:42+00:00,Accepted_In Progress
1-359841262,8,Org line A2,China,cn,Carrie,M1 2nd,A2_2,High,PROD753,2012-01-20 07:24:45+00:00,Accepted_In Progress
1-359841262,9,Org line A2,China,cn,Carrie,M1 2nd,A2_2,High,PROD753,2012-01-20 07:24:59+00:00,Completed_Closed
1-360072755,0,Org line A2,POLAND,se,Mateusz,G167 2nd,A2_2,Medium,PROD681,2010-03-12 14:55:50+00:00,Accepted_Assigned
1-360072755,1,Org line A2,Sweden,se,Tomas,G167 2nd,A2_2,Medium,PROD681,2010-08-25 09:04:56+00:00,Queued_Awaiting Assignment
1-360072755,2,Org line A2,Sweden,se,Tomas,M1 2nd,A2_2,Medium,PROD681,2011-09-03 05:49:00+00:00,Accepted_In Progress
1-360072755,3,Org line A2,Sweden,se,Niklas,G167 2nd,A2_2,Medium,PROD681,2011-11-14 15:10:03+00:00,Accepted_Assigned
1-360072755,4,Org line A2,Sweden,se,Niklas,G167 2nd,A2_2,Medium,PROD681,2012-01-12 08:23:04+00:00,Accepted_Wait
1-360072755,5,Org line F,Sweden,se,Martin,N10 2nd,,Medium,PROD681,2012-03-08 09:22:52+00:00,Accepted_In Progress
1-360072755,6,Org line F,Sweden,se,Martin,N10 2nd,,Medium,PROD681,2012-03-08 09:24:51+00:00,Completed_Closed
1-360464815,0,Org line A2,Sweden,in,Panigrahy,L50 3rd,D_1,Medium,PROD611,2010-03-15 13:40:16+00:00,Accepted_In Progress
1-360464815,1,Org line A2,Sweden,in,Panigrahy,L50 3rd,D_1,Medium,PROD611,2010-04-15 14:32:45+00:00,Accepted_Wait
1-360464815,2,Org line A2,Sweden,in,Panigrahy,L50 3rd,D_1,Medium,PROD611,2011-06-09 09:37:15+00:00,Accepted_In Progress
1-360464815,3,Org line A2,Sweden,in,Panigrahy,L50 3rd,D_1,Medium,PROD611,2012-02-21 13:57:48+00:00,Completed_Closed
1-360667704,0,Org line A2,POLAND,se,Barbara,G357 2nd,A2_2,Medium,PROD740,2010-03-16 07:44:27+00:00,Accepted_In Progress
1-360667704,1,Org line A2,POLAND,se,Barbara,G357 2nd,A2_2,Medium,PROD740,2010-06-15 07:42:52+00:00,Accepted_Wait
1-360667704,2,Org line A2,POLAND,se,Barbara,G357 2nd,A2_2,Medium,PROD740,2012-03-30 10:17:27+00:00,Completed_Closed
1-361368011,0,Org line C,France,us,Didier,G67 2nd,E_3,Medium,PROD151,2010-03-18 10:44:05+00:00,Accepted_In Progress
1-361368011,1,Org line C,France,us,Didier,G67 2nd,E_3,Medium,PROD151,2012-03-19 13:13:30+00:00,Accepted_In Progress
1-361368011,2,Org line C,France,us,Didier,G67 2nd,E_3,Medium,PROD151,2012-03-19 13:15:58+00:00,Completed_Closed
1-363041157,0,Org line A2,Sweden,se,Lena,G354 3rd,A2_3,Medium,PROD708,2010-03-26 07:24:05+00:00,Accepted_In Progress
1-363041157,1,Org line A2,Sweden,se,Lena,G354 3rd,A2_3,Medium,PROD708,2012-03-20 15:16:39+00:00,Completed_Closed
1-363206822,0,Org line A2,POLAND,cn,Pawel,G4 2nd,A2_2,Low,PROD753,2010-03-26 13:03:21+00:00,Accepted_In Progress
1-363206822,1,Org line A2,POLAND,cn,Pawel,G4 2nd,A2_2,Low,PROD753,2010-03-26 13:05:35+00:00,Accepted_In Progress
1-363206822,2,Org line A2,Sweden,cn,Tomas,M1 2nd,A2_2,Low,PROD753,2010-03-26 13:05:48+00:00,Queued_Awaiting Assignment
1-363206822,3,Org line A2,Sweden,cn,Tomas,M1 2nd,A2_2,Low,PROD753,2011-09-05 07:28:50+00:00,Accepted_In Progress
1-363206822,4,Org line A2,China,cn,Carrie,M1 2nd,A2_2,Low,PROD753,2012-02-07 01:39:08+00:00,Accepted_In Progress
1-363206822,5,Org line A2,China,cn,Carrie,M1 2nd,A2_2,Low,PROD753,2012-02-07 01:39:40+00:00,Completed_Closed
1-363549934,0,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD98,2010-03-29 09:38:31+00:00,Accepted_In Progress
1-363549934,1,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD98,2010-03-29 09:41:32+00:00,Queued_Awaiting Assignment
1-363549934,2,Org line G3,Sweden,us,Kannan,G199 3rd,,Medium,PROD98,2010-03-29 11:30:54+00:00,Accepted_In Progress
1-363549934,3,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD98,2010-03-29 11:30:58+00:00,Accepted_Assigned
1-363549934,4,Org line G3,POLAND,us,Ewa,G199 3rd,,Medium,PROD98,2012-01-19 09:09:44+00:00,Accepted_In Progress
1-363549934,5,Org line G3,POLAND,us,Ewa,G199 3rd,,Medium,PROD98,2012-01-19 09:10:41+00:00,Completed_Closed
1-364018090,0,Org line C,France,fr,Celine,L65 3rd,C_5,Major,PROD808,2010-03-30 16:13:33+00:00,Accepted_In Progress
1-364018090,1,Org line C,France,fr,Celine,L65 3rd,C_5,Major,PROD808,2010-03-31 09:41:00+00:00,Accepted_In Progress
1-364018090,2,Org line C,France,fr,Celine,V42 2nd,V3_3,Major,PROD808,2010-03-31 09:43:06+00:00,Queued_Awaiting Assignment
1-364018090,3,Org line C,France,fr,Celine,L65 3rd,C_5,Major,PROD808,2010-03-31 09:43:07+00:00,Accepted_In Progress
1-364018090,4,Org line C,France,fr,Celine,L65 3rd,C_5,Major,PROD808,2010-03-31 09:46:20+00:00,Accepted_In Progress
1-364018090,5,Org line C,France,fr,Celine,V42 2nd,V3_3,Major,PROD808,2010-10-07 14:45:29+00:00,Accepted_In Progress
1-364018090,6,Org line C,France,fr,Celine,V42 2nd,V3_3,Major,PROD808,2012-04-24 16:18:24+00:00,Completed_Closed
1-364458525,0,Org line A2,Sweden,se,Ann,G349 3rd,A2_3,Medium,PROD40,2010-04-01 07:13:49+00:00,Accepted_In Progress
1-364458525,1,Org line A2,Sweden,se,Ann,G349 3rd,A2_3,Medium,PROD40,2012-03-30 11:12:07+00:00,Accepted_In Progress
1-364458525,2,Org line A2,Sweden,se,Ann,G349 3rd,A2_3,Medium,PROD40,2012-03-30 11:12:14+00:00,Accepted_Wait
1-364458525,3,Org line A2,Sweden,se,Ann,G349 3rd,A2_3,Medium,PROD40,2012-03-30 11:18:11+00:00,Completed_Closed
1-364528467,0,Org line A2,Sweden,us,Y,G21 2nd,A2_2,Medium,PROD98,2010-04-01 12:48:30+00:00,Accepted_In Progress
1-364528467,1,Org line A2,Sweden,us,Y,G21 2nd,A2_2,Medium,PROD98,2010-04-01 12:49:59+00:00,Accepted_In Progress
1-364528467,2,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD98,2010-04-01 12:50:40+00:00,Queued_Awaiting Assignment
1-364528467,3,Org line G3,Sweden,us,Kannan,G199 3rd,,Medium,PROD98,2010-04-01 17:20:02+00:00,Accepted_In Progress
1-364528467,4,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD98,2010-04-01 17:20:07+00:00,Accepted_Assigned
1-364528467,5,Org line G3,POLAND,us,Ewa,G199 3rd,,Medium,PROD98,2012-01-19 09:14:11+00:00,Accepted_In Progress
1-364528467,6,Org line G3,POLAND,us,Ewa,G199 3rd,,Medium,PROD98,2012-01-19 09:14:18+00:00,Completed_Closed
1-365052802,0,Org line G4,Sweden,se,Linda,G51 2nd,,High,PROD798,2010-04-06 07:16:15+00:00,Accepted_In Progress
1-365052802,1,Org line G4,Sweden,se,Linda,G51 2nd,,High,PROD798,2010-04-06 08:12:22+00:00,Accepted_Assigned
1-365052802,2,Org line G4,Sweden,se,Ing-Marie,G51 2nd,,High,PROD798,2010-04-28 08:07:00+00:00,Queued_Awaiting Assignment
1-365052802,3,Org line G4,Sweden,se,Veeraraghavendra,G51 2nd,,High,PROD798,2010-04-28 08:35:20+00:00,Accepted_In Progress
1-365052802,4,Org line G4,Sweden,se,Veeraraghavendra,G51 2nd,,High,PROD798,2010-04-28 08:40:07+00:00,Unmatched_Unmatched
1-365052802,5,Org line G4,Sweden,se,Veeraraghavendra,G51 2nd,,High,PROD798,2012-02-01 11:25:53+00:00,Completed_Closed
1-365189372,0,Org line G4,Sweden,se,Gustav,S30 2nd,,Low,PROD412,2010-04-06 13:35:51+00:00,Accepted_In Progress
1-365189372,1,Org line G4,Sweden,se,Gustav,S30 2nd,,Low,PROD412,2010-04-07 06:30:28+00:00,Unmatched_Unmatched
1-365189372,2,Org line G4,Sweden,se,Gustav,S30 2nd,,Low,PROD412,2012-02-21 13:58:28+00:00,Accepted_In Progress
1-365189372,3,Org line G4,Sweden,se,Gustav,S30 2nd,,Low,PROD412,2012-02-21 14:00:21+00:00,Completed_Closed
1-365702595,0,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD96,2010-04-08 10:07:36+00:00,Accepted_In Progress
1-365702595,1,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD96,2010-04-08 10:09:05+00:00,Queued_Awaiting Assignment
1-365702595,2,Org line G3,Sweden,us,Kannan,G199 3rd,,Medium,PROD96,2010-04-08 17:33:49+00:00,Accepted_In Progress
1-365702595,3,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD96,2010-04-08 17:33:54+00:00,Accepted_Assigned
1-365702595,4,Org line G3,POLAND,us,Ewa,G199 3rd,,Medium,PROD96,2011-12-30 09:00:16+00:00,Accepted_In Progress
1-365702595,5,Org line G3,POLAND,us,Ewa,G199 3rd,,Medium,PROD96,2012-01-04 15:49:12+00:00,Completed_Closed
1-366462246,0,Org line A2,Sweden,se,Daniel,M3 2nd,A2_3,Major,PROD655,2010-04-12 17:14:40+00:00,Accepted_In Progress
1-366462246,1,Org line A2,Sweden,se,Daniel,M3 2nd,A2_3,Major,PROD655,2012-04-11 14:40:26+00:00,Accepted_In Progress
1-366462246,2,Org line A2,Sweden,se,Daniel,M3 2nd,A2_3,Major,PROD655,2012-04-11 14:40:52+00:00,Completed_Closed
1-366509892,0,Org line G3,USA,us,Carolyn,G199 3rd,,Low,PROD96,2010-04-12 19:37:25+00:00,Accepted_In Progress
1-366509892,1,Org line G3,USA,us,Carolyn,G199 3rd,,Low,PROD96,2010-04-12 19:47:56+00:00,Queued_Awaiting Assignment
1-366509892,2,Org line G3,Sweden,us,Kannan,G199 3rd,,Low,PROD96,2010-04-13 12:56:39+00:00,Accepted_In Progress
1-366509892,3,Org line G3,USA,us,Carolyn,G199 3rd,,Low,PROD96,2010-04-13 12:56:44+00:00,Accepted_Assigned
1-366509892,4,Org line G3,POLAND,us,Ewa,G199 3rd,,Low,PROD96,2012-01-30 11:42:19+00:00,Accepted_In Progress
1-366509892,5,Org line G3,POLAND,us,Ewa,G199 3rd,,Low,PROD96,2012-01-30 11:42:50+00:00,Completed_Closed
1-366584206,0,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD98,2010-04-13 07:38:30+00:00,Accepted_In Progress
1-366584206,1,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD98,2010-04-13 07:44:30+00:00,Queued_Awaiting Assignment
1-366584206,2,Org line G3,Sweden,us,Kannan,G199 3rd,,Medium,PROD98,2010-04-13 12:59:01+00:00,Accepted_In Progress
1-366584206,3,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD98,2010-04-13 12:59:07+00:00,Accepted_Assigned
1-366584206,4,Org line G3,POLAND,us,Ewa,G199 3rd,,Medium,PROD98,2012-01-09 10:25:49+00:00,Accepted_In Progress
1-366584206,5,Org line G3,POLAND,us,Ewa,G199 3rd,,Medium,PROD98,2012-01-09 10:25:51+00:00,Completed_Closed
1-366698569,0,Org line G4,Sweden,se,Jerker,S29 2nd,,High,PROD368,2010-04-13 12:37:07+00:00,Accepted_In Progress
1-366698569,1,Org line G4,Sweden,se,Jerker,S29 2nd,,High,PROD368,2010-04-19 14:59:00+00:00,Accepted_In Progress
1-366698569,2,Org line G4,Sweden,se,Fredrik,S29 2nd,,High,PROD368,2010-04-19 14:59:17+00:00,Accepted_In Progress
1-366698569,3,Org line G4,Sweden,se,Fredrik,S29 2nd,,High,PROD368,2010-12-13 09:28:11+00:00,Accepted_Wait
1-366698569,4,Org line A2,Sweden,se,Ingemar,S35 2nd,A2_3,High,PROD368,2011-06-27 09:33:46+00:00,Accepted_Assigned
1-366698569,5,Org line A2,Sweden,se,Arne,S35 2nd,A2_3,High,PROD368,2011-06-27 10:29:07+00:00,Accepted_Assigned
