trace_id,event_id,timestamp,activity,resource
Case87,5,2011-11-28 11:59:00+00:00,Wait,Value 9
Case87,6,2011-12-07 11:41:18+00:00,Resolve ticket,Value 9
Case87,7,2012-01-06 14:20:25+00:00,Closed,Value 5
Case88,0,2010-09-24 04:57:49+00:00,Assign seriousness,Value 14
Case88,1,2010-09-24 10:43:51+00:00,Assign seriousness,Value 7
Case88,2,2010-09-24 10:44:52+00:00,Wait,Value 7
Case88,3,2010-10-04 07:48:54+00:00,Take in charge ticket,Value 14
Case88,4,2010-10-04 07:49:08+00:00,Resolve ticket,Value 14
Case88,5,2010-11-03 09:49:30+00:00,Closed,Value 5
Case89,0,2013-02-26 14:56:03+00:00,Assign seriousness,Value 1
Case89,1,2013-03-13 14:41:09+00:00,Take in charge ticket,Value 2
Case89,2,2013-03-14 13:26:52+00:00,Resolve ticket,Value 4
Case89,3,2013-03-29 13:27:15+00:00,Closed,Value 3
Case90,0,2010-03-16 05:59:03+00:00,Assign seriousness,Value 2
Case90,1,2010-03-17 07:02:03+00:00,Take in charge ticket,Value 12
Case90,2,2010-03-17 07:49:51+00:00,Resolve ticket,Value 12
Case90,3,2010-04-21 13:00:28+00:00,Closed,Value 5
Case91,0,2011-05-24 09:51:35+00:00,Assign seriousness,Value 8
Case91,1,2011-05-24 09:52:07+00:00,Take in charge ticket,Value 8
Case91,2,2011-05-24 10:36:11+00:00,Resolve ticket,Value 2
Case91,3,2011-07-09 10:00:36+00:00,Closed,Value 5
Case92,0,2010-03-09 08:09:33+00:00,Assign seriousness,Value 2
Case92,1,2010-03-09 08:09:44+00:00,Take in charge ticket,Value 2
Case92,2,2010-03-18 07:27:56+00:00,Resolve ticket,Value 2
Case92,3,2010-05-02 05:28:46+00:00,Closed,Value 5
Case93,0,2012-07-25 04:02:54+00:00,Assign seriousness,Value 1
Case93,1,2012-07-30 06:39:04+00:00,Take in charge ticket,Value 4
Case93,2,2012-08-02 12:14:07+00:00,Resolve ticket,Value 13
Case93,3,2012-09-09 04:10:33+00:00,Closed,Value 5
Case94,0,2012-02-08 06:33:56+00:00,Assign seriousness,Value 9
Case94,1,2012-02-08 06:34:08+00:00,Take in charge ticket,Value 9
Case94,2,2012-02-08 06:34:34+00:00,Resolve ticket,Value 9
Case94,3,2012-04-07 04:42:34+00:00,Closed,Value 5
Case95,0,2011-09-26 07:27:14+00:00,Assign seriousness,Value 1
Case95,1,2011-09-29 10:54:32+00:00,Take in charge ticket,Value 1
Case95,2,2011-09-30 06:09:23+00:00,Resolve ticket,Value 1
Case95,3,2011-10-27 07:30:27+00:00,Closed,Value 5
Case96,0,2012-02-27 14:31:32+00:00,Assign seriousness,Value 1
Case96,1,2012-02-28 06:52:59+00:00,Take in charge ticket,Value 6
Case96,2,2012-02-29 06:25:13+00:00,Resolve ticket,Value 1
Case96,3,2012-02-29 06:25:14+00:00,Resolve ticket,Value 1
Case96,4,2012-04-11 12:40:27+00:00,Closed,Value 5
Case97,0,2013-04-02 09:26:52+00:00,Assign seriousness,Value 2
Case97,1,2013-04-05 13:14:03+00:00,Take in charge ticket,Value 10
Case97,2,2013-05-10 06:30:24+00:00,Resolve ticket,Value 10
Case97,3,2013-05-25 06:30:42+00:00,Closed,Value 3
Case98,0,2012-07-05 09:16:51+00:00,Assign seriousness,Value 1
Case98,1,2012-07-05 09:20:39+00:00,Take in charge ticket,Value 1
Case98,2,2012-07-09 10:21:24+00:00,Resolve ticket,Value 9
Case98,3,2012-08-07 09:20:18+00:00,Closed,Value 5
Case99,0,2011-05-11 07:16:32+00:00,Assign seriousness,Value 8
Case99,1,2011-05-11 07:17:55+00:00,Take in charge ticket,Value 8
Case99,2,2011-05-16 05:33:29+00:00,Resolve ticket,Value 13
Case99,3,2011-06-11 07:20:27+00:00,Closed,Value 5
Case100,0,2013-04-12 07:25:17+00:00,Assign seriousness,Value 1
Case100,1,2013-04-24 07:24:01+00:00,Take in charge ticket,Value 9
Case100,2,2013-04-24 12:51:11+00:00,Require upgrade,Value 9
Case100,3,2013-05-15 10:21:00+00:00,Resolve ticket,Value 2
Case100,4,2013-05-30 10:21:20+00:00,Closed,Value 3
Case101,0,2010-06-18 10:47:15+00:00,Insert ticket,Value 15
Case101,1,2010-06-18 11:18:15+00:00,Assign seriousness,Value 15
Case101,2,2010-06-29 04:35:47+00:00,Take in charge ticket,Value 2
Case101,3,2010-06-29 05:33:07+00:00,Resolve ticket,Value 2
Case101,4,2010-08-05 10:50:24+00:00,Closed,Value 5
Case102,0,2012-01-30 07:09:29+00:00,Assign seriousness,Value 4
Case102,1,2012-01-30 07:09:57+00:00,Take in charge ticket,Value 4
Case102,2,2012-01-31 06:12:06+00:00,Resolve ticket,Value 2
Case102,3,2012-03-16 07:12:11+00:00,Closed,Value 5
Case103,0,2010-06-07 04:30:54+00:00,Assign seriousness,Value 2
Case103,1,2010-06-07 04:49:10+00:00,Assign seriousness,Value 2
Case103,2,2010-06-07 12:16:44+00:00,Take in charge ticket,Value 15
Case103,3,2010-06-08 07:37:29+00:00,Wait,Value 15
Case103,4,2010-06-09 04:18:05+00:00,Take in charge ticket,Value 15
Case103,5,2010-06-09 04:18:28+00:00,Create SW anomaly,Value 15
Case103,6,2010-06-16 06:23:07+00:00,Resolve ticket,Value 15
Case103,7,2010-07-16 06:23:33+00:00,Closed,Value 5
Case104,0,2011-01-27 06:34:59+00:00,Assign seriousness,Value 8
Case104,1,2011-01-27 07:32:40+00:00,Take in charge ticket,Value 17
Case104,2,2011-01-27 07:34:24+00:00,Resolve ticket,Value 17
Case104,3,2011-03-05 06:42:36+00:00,Closed,Value 5
Case105,0,2012-11-20 07:00:13+00:00,Assign seriousness,Value 1
Case105,1,2012-11-26 14:42:13+00:00,Take in charge ticket,Value 2
Case105,2,2012-11-30 07:01:21+00:00,Wait,Value 2
Case105,3,2012-12-07 14:04:16+00:00,Resolve ticket,Value 2
Case105,4,2012-12-22 14:04:35+00:00,Closed,Value 3
Case106,0,2013-02-15 11:12:20+00:00,Assign seriousness,Value 1
Case106,1,2013-03-05 06:06:13+00:00,Resolve ticket,Value 1
Case106,2,2013-03-20 06:06:31+00:00,Closed,Value 3
Case107,0,2013-10-30 11:25:20+00:00,Assign seriousness,Value 18
Case107,1,2013-10-31 12:48:10+00:00,Take in charge ticket,Value 2
Case107,2,2013-11-15 06:31:41+00:00,Wait,Value 2
Case107,3,2013-11-18 06:20:45+00:00,Resolve ticket,Value 2
Case107,4,2013-12-03 06:20:56+00:00,Closed,Value 3
Case108,0,2011-01-12 09:28:16+00:00,Assign seriousness,Value 13
Case108,1,2011-01-24 07:21:26+00:00,Take in charge ticket,Value 12
Case108,2,2011-01-26 06:12:39+00:00,Resolve ticket,Value 12
Case108,3,2011-02-25 06:13:02+00:00,Closed,Value 5
Case109,0,2010-09-24 12:35:31+00:00,Assign seriousness,Value 14
Case109,1,2010-09-27 06:11:48+00:00,Take in charge ticket,Value 9
Case109,2,2010-09-28 05:31:41+00:00,Wait,Value 9
Case109,3,2010-11-08 07:33:36+00:00,Take in charge ticket,Value 9
Case109,4,2010-11-08 07:33:57+00:00,Resolve ticket,Value 9
Case109,5,2010-11-23 07:34:09+00:00,Closed,Value 5
Case110,0,2010-12-16 07:33:24+00:00,Assign seriousness,Value 8
Case110,1,2010-12-16 07:40:25+00:00,Take in charge ticket,Value 6
Case110,2,2010-12-16 13:52:50+00:00,Resolve ticket,Value 17
Case110,3,2011-02-13 07:40:36+00:00,Closed,Value 5
Case111,0,2010-06-29 11:00:48+00:00,Assign seriousness,Value 9
Case111,1,2010-06-29 12:16:26+00:00,Take in charge ticket,Value 9
Case111,2,2010-06-30 05:05:04+00:00,Resolve ticket,Value 9
Case111,3,2010-06-30 11:19:00+00:00,Take in charge ticket,Value 9
Case111,4,2010-07-01 06:00:03+00:00,Wait,Value 9
Case111,5,2010-07-02 11:07:18+00:00,Take in charge ticket,Value 9
Case111,6,2010-07-02 11:08:52+00:00,Resolve ticket,Value 9
Case111,7,2010-08-05 11:10:24+00:00,Closed,Value 5
Case112,0,2011-10-06 04:50:55+00:00,Assign seriousness,Value 1
Case112,1,2011-10-07 11:03:47+00:00,Take in charge ticket,Value 13
Case112,2,2011-10-14 11:44:32+00:00,Resolve ticket,Value 13
Case112,3,2011-11-08 07:00:20+00:00,Closed,Value 5
Case113,0,2010-05-06 12:51:48+00:00,Insert ticket,Value 12
Case113,1,2010-05-24 07:23:15+00:00,Assign seriousness,Value 6
Case113,2,2010-05-25 10:48:24+00:00,Take in charge ticket,Value 12
Case113,3,2010-05-25 11:11:28+00:00,Resolve ticket,Value 12
Case113,4,2010-06-09 11:11:39+00:00,Closed,Value 5
Case114,0,2013-09-11 09:51:59+00:00,Assign seriousness,Value 1
Case114,1,2013-09-11 09:52:24+00:00,Take in charge ticket,Value 1
Case114,2,2013-09-25 09:28:56+00:00,Wait,Value 9
Case114,3,2013-10-01 09:14:10+00:00,Take in charge ticket,Value 1
Case114,4,2013-10-07 04:20:45+00:00,Wait,Value 1
Case114,5,2013-10-07 07:35:46+00:00,Resolve ticket,Value 1
Case114,6,2013-10-22 07:36:06+00:00,Closed,Value 3
Case115,0,2013-02-14 09:54:22+00:00,Assign seriousness,Value 1
Case115,1,2013-03-04 07:19:59+00:00,Take in charge ticket,Value 2
Case115,2,2013-03-04 07:20:40+00:00,Wait,Value 4
Case115,3,2013-03-04 07:20:40+00:00,Wait,Value 4
Case115,4,2013-03-21 11:52:57+00:00,Resolve ticket,Value 4
Case115,5,2013-04-05 09:53:14+00:00,Closed,Value 3
Case116,0,2011-04-08 10:02:03+00:00,Assign seriousness,Value 8
Case116,1,2011-04-08 10:02:38+00:00,Take in charge ticket,Value 8
Case116,2,2011-04-08 10:07:10+00:00,Resolve ticket,Value 8
Case116,3,2011-05-30 10:11:18+00:00,Closed,Value 5
Case117,0,2012-07-19 07:59:25+00:00,Assign seriousness,Value 13
Case117,1,2012-07-20 05:49:34+00:00,Take in charge ticket,Value 9
Case117,2,2012-07-20 11:44:15+00:00,Resolve ticket,Value 9
Case117,3,2012-09-06 08:00:48+00:00,Closed,Value 5
Case118,0,2011-03-07 09:02:24+00:00,Assign seriousness,Value 2
Case118,1,2011-03-07 09:02:41+00:00,Take in charge ticket,Value 2
Case118,2,2011-03-07 11:14:21+00:00,Resolve ticket,Value 2
Case118,3,2011-04-13 07:10:26+00:00,Closed,Value 5
Case119,0,2011-12-05 12:22:17+00:00,Assign seriousness,Value 4
Case119,1,2011-12-05 12:58:56+00:00,Take in charge ticket,Value 6
Case119,2,2011-12-13 07:22:04+00:00,Resolve ticket,Value 6
Case119,3,2012-02-02 12:30:45+00:00,Closed,Value 5
Case120,0,2012-04-24 11:07:03+00:00,Assign seriousness,Value 2
Case120,1,2012-05-08 07:53:06+00:00,Take in charge ticket,Value 9
Case120,2,2012-05-08 09:31:30+00:00,Wait,Value 9
Case120,3,2012-05-08 11:04:27+00:00,Resolve ticket,Value 9
Case120,4,2012-05-25 12:41:47+00:00,Closed,Value 5
Case121,0,2011-02-09 11:28:58+00:00,Assign seriousness,Value 13
Case121,1,2011-02-09 12:21:02+00:00,Take in charge ticket,Value 13
Case121,2,2011-02-09 12:21:46+00:00,Resolve ticket,Value 13
Case121,3,2011-04-02 11:15:17+00:00,Closed,Value 5
Case122,0,2011-02-14 13:23:08+00:00,Assign seriousness,Value 8
Case122,1,2011-02-15 09:17:46+00:00,Take in charge ticket,Value 9
Case122,2,2011-02-15 09:52:47+00:00,Resolve ticket,Value 9
Case122,3,2011-03-30 11:30:33+00:00,Closed,Value 5
Case123,0,2011-05-06 04:33:07+00:00,Assign seriousness,Value 8
Case123,1,2011-05-06 04:33:39+00:00,Take in charge ticket,Value 8
Case123,2,2011-05-06 09:55:50+00:00,Wait,Value 9
Case123,3,2011-05-12 10:45:43+00:00,Take in charge ticket,Value 9
Case123,4,2011-05-12 10:45:54+00:00,Resolve ticket,Value 9
Case123,5,2011-06-19 05:30:40+00:00,Closed,Value 5
Case124,0,2012-06-07 12:31:32+00:00,Assign seriousness,Value 1
Case124,1,2012-06-08 03:47:21+00:00,Take in charge ticket,Value 11
Case124,2,2012-06-08 03:47:30+00:00,Resolve ticket,Value 11
Case124,3,2012-07-21 12:40:33+00:00,Closed,Value 5
Case125,0,2010-08-19 06:48:49+00:00,Assign seriousness,Value 6
Case125,1,2010-08-19 06:49:49+00:00,Take in charge ticket,Value 6
Case125,2,2010-08-19 07:07:15+00:00,Wait,Value 6
Case125,3,2010-09-13 05:15:21+00:00,Take in charge ticket,Value 2
Case125,4,2010-09-13 05:49:39+00:00,Resolve ticket,Value 2
Case125,5,2010-09-28 05:49:59+00:00,Closed,Value 5
Case126,0,2012-07-25 12:34:31+00:00,Assign seriousness,Value 13
Case126,1,2012-08-27 10:28:50+00:00,Assign seriousness,Value 2
Case126,2,2012-08-27 11:18:05+00:00,Resolve ticket,Value 2
Case126,3,2012-09-11 11:18:23+00:00,Closed,Value 3
Case127,0,2010-03-12 07:28:49+00:00,Assign seriousness,Value 2
Case127,1,2010-03-12 07:29:00+00:00,Take in charge ticket,Value 2
Case127,2,2010-03-12 07:37:27+00:00,Resolve ticket,Value 2
Case127,3,2010-04-14 05:30:56+00:00,Closed,Value 5
Case128,0,2011-11-28 06:10:27+00:00,Assign seriousness,Value 1
Case128,1,2011-11-28 07:46:59+00:00,Resolve ticket,Value 1
Case128,2,2011-11-28 07:46:59+00:00,Resolve ticket,Value 1
Case128,3,2011-12-31 06:20:48+00:00,Closed,Value 5
Case129,0,2013-04-05 13:15:52+00:00,Assign seriousness,Value 1
Case129,1,2013-04-23 12:50:35+00:00,Resolve ticket,Value 1
Case129,2,2013-05-08 12:50:57+00:00,Closed,Value 3
Case130,0,2010-04-08 05:58:03+00:00,Insert ticket,Value 11
Case130,1,2010-04-08 06:01:05+00:00,Assign seriousness,Value 11
Case130,2,2010-04-08 06:01:11+00:00,Take in charge ticket,Value 11
Case130,3,2010-04-08 06:01:19+00:00,Resolve ticket,Value 11
Case130,4,2010-05-11 06:00:24+00:00,Closed,Value 5
Case130,5,2010-05-11 06:00:24+00:00,Closed,Value 5
Case131,0,2013-08-12 04:13:49+00:00,Assign seriousness,Value 4
Case131,1,2013-08-12 04:14:44+00:00,Take in charge ticket,Value 4
Case131,2,2013-09-09 05:36:00+00:00,Resolve ticket,Value 4
Case131,3,2013-09-24 05:36:13+00:00,Closed,Value 3
Case132,0,2012-06-21 09:50:46+00:00,Assign seriousness,Value 1
Case132,1,2012-06-21 10:30:02+00:00,Take in charge ticket,Value 9
Case132,2,2012-06-21 11:32:08+00:00,Wait,Value 9
Case132,3,2012-06-25 09:03:33+00:00,Resolve ticket,Value 9
Case132,4,2012-08-02 06:30:26+00:00,Closed,Value 5
Case133,0,2011-01-26 09:24:58+00:00,Assign seriousness,Value 8
Case133,1,2011-01-26 09:59:56+00:00,Assign seriousness,Value 8
Case133,2,2011-01-26 10:00:03+00:00,Take in charge ticket,Value 8
Case133,3,2011-01-28 12:29:17+00:00,Resolve ticket,Value 14
Case133,4,2011-03-11 09:30:34+00:00,Closed,Value 5
Case134,0,2011-04-19 11:42:45+00:00,Assign seriousness,Value 8
Case134,1,2011-04-19 11:45:25+00:00,Take in charge ticket,Value 8
Case134,2,2011-04-19 11:45:42+00:00,Resolve ticket,Value 8
Case134,3,2011-06-02 11:50:17+00:00,Closed,Value 5
Case135,0,2011-02-08 09:57:41+00:00,Assign seriousness,Value 9
Case135,1,2011-02-08 09:58:01+00:00,Take in charge ticket,Value 9
Case135,2,2011-02-10 06:27:30+00:00,Wait,Value 9
Case135,3,2011-02-14 10:01:11+00:00,Take in charge ticket,Value 9
Case135,4,2011-02-14 10:02:59+00:00,Resolve ticket,Value 9
Case135,5,2011-03-03 07:46:37+00:00,Take in charge ticket,Value 8
Case135,6,2011-03-03 12:05:29+00:00,Resolve ticket,Value 9
Case135,7,2011-04-02 11:15:17+00:00,Closed,Value 5
Case136,0,2012-06-06 11:48:56+00:00,Assign seriousness,Value 4
Case136,1,2012-06-07 09:19:44+00:00,Take in charge ticket,Value 9
Case136,2,2012-06-08 04:13:29+00:00,Resolve ticket,Value 9
Case136,3,2012-07-07 11:50:30+00:00,Closed,Value 5
Case137,0,2011-08-05 10:00:13+00:00,Assign seriousness,Value 9
Case137,1,2011-08-11 07:30:47+00:00,Take in charge ticket,Value 9
Case137,2,2011-08-12 10:42:55+00:00,Wait,Value 9
Case137,3,2011-08-19 09:25:37+00:00,Resolve ticket,Value 9
Case137,4,2011-09-07 10:10:56+00:00,Closed,Value 5
Case138,0,2012-03-02 07:13:46+00:00,Assign seriousness,Value 13
Case138,1,2012-03-02 07:13:56+00:00,Take in charge ticket,Value 13
Case138,2,2012-03-02 07:34:03+00:00,Resolve ticket,Value 13
Case138,3,2012-04-06 05:20:51+00:00,Closed,Value 5
Case139,0,2010-04-19 04:44:31+00:00,Assign seriousness,Value 6
Case139,1,2010-04-19 06:15:20+00:00,Take in charge ticket,Value 2
Case139,2,2010-04-19 06:26:05+00:00,Resolve ticket,Value 2
Case139,3,2010-05-26 04:50:40+00:00,Closed,Value 5
Case140,0,2013-04-23 13:07:34+00:00,Assign seriousness,Value 14
Case140,1,2013-06-07 05:55:58+00:00,Take in charge ticket,Value 2
Case140,2,2013-06-07 06:05:27+00:00,Resolve ticket,Value 14
Case140,3,2013-06-22 06:05:45+00:00,Closed,Value 3
Case141,0,2011-01-12 08:39:32+00:00,Assign seriousness,Value 9
Case141,1,2011-01-12 08:39:56+00:00,Take in charge ticket,Value 9
Case141,2,2011-01-12 08:50:26+00:00,Wait,Value 9
Case141,3,2011-01-12 09:07:51+00:00,Take in charge ticket,Value 9
Case141,4,2011-01-12 09:34:34+00:00,Wait,Value 9
Case141,5,2011-01-26 07:25:14+00:00,Take in charge ticket,Value 9
Case141,6,2011-01-26 07:26:04+00:00,Resolve ticket,Value 9
Case141,7,2011-02-15 06:31:10+00:00,Closed,Value 5
Case142,0,2012-03-07 09:00:05+00:00,Assign seriousness,Value 1
Case142,1,2012-03-08 11:53:36+00:00,Take in charge ticket,Value 13
Case142,2,2012-03-09 12:48:25+00:00,Resolve ticket,Value 13
Case142,3,2012-04-07 07:11:18+00:00,Closed,Value 5
Case143,0,2012-12-21 07:23:59+00:00,Assign seriousness,Value 9
Case143,1,2012-12-21 07:24:16+00:00,Take in charge ticket,Value 9
Case143,2,2012-12-21 14:05:12+00:00,Wait,Value 9
Case143,3,2013-01-08 07:46:26+00:00,Resolve ticket,Value 9
Case143,4,2013-01-23 07:46:46+00:00,Closed,Value 3
Case144,0,2013-06-12 12:58:52+00:00,Assign seriousness,Value 14
Case144,1,2013-06-19 04:52:40+00:00,Take in charge ticket,Value 11
Case144,2,2013-06-19 04:53:36+00:00,Wait,Value 11
Case144,3,2013-07-03 13:58:29+00:00,Resolve ticket,Value 16
Case144,4,2013-07-18 13:58:49+00:00,Closed,Value 3
Case145,0,2013-08-07 10:19:28+00:00,Assign seriousness,Value 9
Case145,1,2013-08-21 05:58:38+00:00,Take in charge ticket,Value 1
Case145,2,2013-08-23 09:54:00+00:00,Require upgrade,Value 1
Case145,3,2013-08-23 10:24:54+00:00,Wait,Value 1
Case145,4,2013-09-09 12:32:15+00:00,Resolve ticket,Value 1
Case145,5,2013-09-24 12:32:34+00:00,Closed,Value 3
Case146,0,2010-10-05 11:55:27+00:00,Assign seriousness,Value 2
Case146,1,2010-10-05 12:09:10+00:00,Take in charge ticket,Value 2
Case146,2,2010-10-05 12:09:39+00:00,Resolve ticket,Value 2
Case146,3,2010-11-05 14:00:53+00:00,Closed,Value 5
Case147,0,2013-01-14 12:44:14+00:00,Assign seriousness,Value 4
Case147,1,2013-02-06 15:06:37+00:00,Take in charge ticket,Value 2
Case147,2,2013-02-13 07:10:51+00:00,Resolve ticket,Value 2
Case147,3,2013-02-28 07:11:10+00:00,Closed,Value 3
Case148,0,2012-01-09 09:19:35+00:00,Assign seriousness,Value 1
Case148,1,2012-01-09 14:14:26+00:00,Take in charge ticket,Value 1
Case148,2,2012-01-09 14:14:53+00:00,Resolve ticket,Value 1
Case148,3,2012-01-09 14:14:53+00:00,Resolve ticket,Value 1
Case148,4,2012-02-09 09:20:25+00:00,Closed,Value 5
Case149,0,2011-02-09 12:35:27+00:00,Assign seriousness,Value 8
Case149,1,2011-02-09 13:16:21+00:00,Take in charge ticket,Value 8
Case149,2,2011-02-09 13:24:44+00:00,Resolve ticket,Value 8
Case149,3,2011-04-09 10:40:25+00:00,Closed,Value 5
Case150,0,2011-05-18 05:39:41+00:00,Insert ticket,Value 2
Case150,1,2011-05-18 05:39:49+00:00,Assign seriousness,Value 2
Case150,2,2011-05-18 05:41:36+00:00,Take in charge ticket,Value 2
Case150,3,2011-05-23 12:20:54+00:00,Wait,Value 2
Case150,4,2011-05-26 04:55:33+00:00,Take in charge ticket,Value 2
Case150,5,2011-05-26 04:56:00+00:00,Resolve ticket,Value 2
Case150,6,2011-07-07 07:10:33+00:00,Closed,Value 5
Case151,0,2010-02-10 08:25:33+00:00,Assign seriousness,Value 2
Case151,1,2010-02-10 08:33:38+00:00,Take in charge ticket,Value 2
Case151,2,2010-02-10 08:33:49+00:00,Resolve ticket,Value 2
Case151,3,2010-03-13 08:30:26+00:00,Closed,Value 5
Case152,0,2012-05-18 09:08:58+00:00,Assign seriousness,Value 1
Case152,1,2012-05-24 07:00:37+00:00,Take in charge ticket,Value 9
Case152,2,2012-05-25 05:12:16+00:00,Resolve ticket,Value 9
Case152,3,2012-06-20 09:10:23+00:00,Closed,Value 5
Case153,0,2012-07-02 04:35:06+00:00,Assign seriousness,Value 4
Case153,1,2012-07-02 08:00:33+00:00,Take in charge ticket,Value 10
Case153,2,2012-07-02 08:01:29+00:00,Resolve ticket,Value 10
Case153,3,2012-08-03 04:40:13+00:00,Closed,Value 5
Case154,0,2013-01-28 08:41:57+00:00,Assign seriousness,Value 4
Case154,1,2013-01-29 11:23:39+00:00,Take in charge ticket,Value 4
Case154,2,2013-02-12 07:56:04+00:00,Wait,Value 4
Case154,3,2013-02-20 07:07:48+00:00,Resolve ticket,Value 4
Case154,4,2013-03-07 07:08:09+00:00,Closed,Value 3
Case155,0,2010-12-14 14:19:51+00:00,Assign seriousness,Value 9
Case155,1,2010-12-17 08:45:21+00:00,Take in charge ticket,Value 14
Case155,2,2010-12-23 13:26:07+00:00,Wait,Value 14
Case155,3,2011-01-18 09:15:13+00:00,Take in charge ticket,Value 14
Case155,4,2011-01-18 09:15:29+00:00,Resolve ticket,Value 14
Case155,5,2011-02-02 09:15:44+00:00,Closed,Value 5
Case156,0,2013-05-14 11:19:09+00:00,Assign seriousness,Value 14
Case156,1,2013-05-30 03:56:35+00:00,Take in charge ticket,Value 2
Case156,2,2013-05-30 04:08:15+00:00,Resolve ticket,Value 2
Case156,3,2013-06-14 04:08:33+00:00,Closed,Value 3
Case157,0,2011-05-24 04:13:23+00:00,Assign seriousness,Value 8
Case157,1,2011-05-31 12:42:09+00:00,Take in charge ticket,Value 2
Case157,2,2011-06-06 07:19:01+00:00,Resolve ticket,Value 9
Case157,3,2011-06-24 04:20:28+00:00,Closed,Value 5
Case158,0,2010-09-20 12:57:01+00:00,Assign seriousness,Value 7
Case158,1,2010-09-21 04:45:37+00:00,Take in charge ticket,Value 2
Case158,2,2010-09-21 04:53:48+00:00,Resolve ticket,Value 2
Case158,3,2010-11-12 15:01:05+00:00,Closed,Value 5
Case159,0,2011-09-21 04:12:16+00:00,Assign seriousness,Value 1
Case159,1,2011-09-21 04:46:44+00:00,Take in charge ticket,Value 13
Case159,2,2011-09-27 10:20:30+00:00,Resolve ticket,Value 13
Case159,3,2011-10-22 04:21:38+00:00,Closed,Value 5
Case160,0,2011-02-25 08:55:02+00:00,Assign seriousness,Value 8
Case160,1,2011-02-25 11:26:45+00:00,Take in charge ticket,Value 8
Case160,2,2011-02-25 11:28:30+00:00,Resolve ticket,Value 8
Case160,3,2011-04-16 07:01:15+00:00,Closed,Value 5
Case161,0,2010-08-10 04:16:09+00:00,Assign seriousness,Value 11
Case161,1,2010-08-12 07:33:35+00:00,Take in charge ticket,Value 11
Case161,2,2010-08-13 04:24:41+00:00,Resolve ticket,Value 11
Case161,3,2010-09-10 04:20:19+00:00,Closed,Value 5
Case162,0,2011-10-04 12:47:43+00:00,Assign seriousness,Value 1
Case162,1,2011-10-07 10:29:10+00:00,Assign seriousness,Value 2
Case162,2,2011-10-07 10:30:00+00:00,Resolve ticket,Value 2
Case162,3,2011-11-17 14:52:25+00:00,Closed,Value 5
Case163,0,2010-10-15 05:27:20+00:00,Assign seriousness,Value 9
Case163,1,2010-10-27 08:46:30+00:00,Take in charge ticket,Value 16
Case163,2,2010-10-27 08:46:36+00:00,Resolve ticket,Value 16
Case163,3,2010-11-28 07:30:57+00:00,Closed,Value 5
Case164,0,2010-09-28 09:44:01+00:00,Assign seriousness,Value 2
Case164,1,2010-09-28 09:46:50+00:00,Take in charge ticket,Value 2
Case164,2,2010-09-28 11:03:08+00:00,Resolve ticket,Value 2
Case164,3,2010-11-04 11:51:16+00:00,Closed,Value 5
Case165,0,2012-01-13 14:36:23+00:00,Assign seriousness,Value 2
Case165,1,2012-01-13 14:36:49+00:00,Resolve ticket,Value 2
Case165,2,2012-02-26 14:40:38+00:00,Closed,Value 5
Case166,0,2010-02-11 06:48:50+00:00,Assign seriousness,Value 2
Case166,1,2010-02-23 14:56:28+00:00,Take in charge ticket,Value 2
Case166,2,2010-02-23 14:56:36+00:00,Resolve ticket,Value 2
Case166,3,2010-03-27 06:50:35+00:00,Closed,Value 5
Case167,0,2011-11-23 12:43:38+00:00,Assign seriousness,Value 1
